"STUDIEJAAR","PROVINCIENAAM","GEMEENTENUMMER","GEMEENTENAAM","SOORT_INSTELLING","TYPE_HOGER_ONDERWIJS","INSTELLINGSCODE_ACTUEEL","INSTELLINGSNAAM_ACTUEEL","ONDERDEEL","SUBONDERDEEL","GESLACHT","AANTAL_INSCHRIJVINGEN"
"2020","Overijssel","0193","Zwolle","reguliere inst.","master","01VU","Christelijke Hogeschool Windesheim","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",32
"2020","Overijssel","0193","Zwolle","reguliere inst.","master","01VU","Christelijke Hogeschool Windesheim","ONDERWIJS","lerarenopleidingen speciaal onderwijs","MAN",23
"2020","Overijssel","0193","Zwolle","reguliere inst.","master","01VU","Christelijke Hogeschool Windesheim","ONDERWIJS","lerarenopleidingen speciaal onderwijs","VROUW",104
"2020","Overijssel","0193","Zwolle","reguliere inst.","master","01VU","Christelijke Hogeschool Windesheim","ONDERWIJS","n.v.t. (onderwijs)","MAN",25
"2020","Overijssel","0193","Zwolle","reguliere inst.","master","01VU","Christelijke Hogeschool Windesheim","ONDERWIJS","n.v.t. (onderwijs)","VROUW",33
"2020","Overijssel","0193","Zwolle","reguliere inst.","master","01VU","Christelijke Hogeschool Windesheim","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","MAN",6
"2020","Overijssel","0193","Zwolle","reguliere inst.","master","01VU","Christelijke Hogeschool Windesheim","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","VROUW",11
"2020","Overijssel","0193","Zwolle","reguliere inst.","master","22HH","Hogeschool Viaa","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",5
"2020","Overijssel","0193","Zwolle","reguliere inst.","master","22HH","Hogeschool Viaa","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",14
"2020","Overijssel","0193","Zwolle","reguliere inst.","master","27NF","ArtEZ","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","MAN",5
"2020","Overijssel","0193","Zwolle","reguliere inst.","master","27NF","ArtEZ","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","VROUW",23
"2020","Overijssel","0193","Zwolle","reguliere inst.","master","27NF","ArtEZ","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","MAN",17
"2020","Overijssel","0193","Zwolle","reguliere inst.","master","27NF","ArtEZ","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","VROUW",9
"2020","Utrecht","0307","Amersfoort","reguliere inst.","associate degree","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","MAN",159
"2020","Utrecht","0307","Amersfoort","reguliere inst.","associate degree","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","VROUW",227
"2020","Utrecht","0307","Amersfoort","reguliere inst.","associate degree","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","MAN",144
"2020","Utrecht","0307","Amersfoort","reguliere inst.","associate degree","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","VROUW",24
"2020","Utrecht","0307","Amersfoort","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","MAN",296
"2020","Utrecht","0307","Amersfoort","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","VROUW",151
"2020","Utrecht","0307","Amersfoort","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",119
"2020","Utrecht","0307","Amersfoort","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",850
"2020","Utrecht","0307","Amersfoort","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","MAN",38
"2020","Utrecht","0307","Amersfoort","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",243
"2020","Utrecht","0307","Amersfoort","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ONDERWIJS","leraar basisonderwijs","MAN",50
"2020","Utrecht","0307","Amersfoort","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ONDERWIJS","leraar basisonderwijs","VROUW",93
"2020","Utrecht","0307","Amersfoort","reguliere inst.","master","25DW","Hogeschool Utrecht","GEDRAG_EN_MAATSCHAPPIJ","hogere kaderopleiding pedagogiek","MAN",12
"2020","Utrecht","0307","Amersfoort","reguliere inst.","master","25DW","Hogeschool Utrecht","GEDRAG_EN_MAATSCHAPPIJ","hogere kaderopleiding pedagogiek","VROUW",145
"2020","Utrecht","0344","Utrecht","reguliere inst.","associate degree","00MF","Hogeschool voor de Kunsten Utrecht","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","MAN",25
"2020","Utrecht","0344","Utrecht","reguliere inst.","associate degree","00MF","Hogeschool voor de Kunsten Utrecht","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VROUW",45
"2020","Utrecht","0344","Utrecht","reguliere inst.","associate degree","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","MAN",6
"2020","Utrecht","0344","Utrecht","reguliere inst.","associate degree","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","VROUW",46
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","00MF","Hogeschool voor de Kunsten Utrecht","ECONOMIE","n.v.t. (economie)","MAN",196
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","00MF","Hogeschool voor de Kunsten Utrecht","ECONOMIE","n.v.t. (economie)","VROUW",498
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","00MF","Hogeschool voor de Kunsten Utrecht","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","MAN",93
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","00MF","Hogeschool voor de Kunsten Utrecht","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","VROUW",260
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","00MF","Hogeschool voor de Kunsten Utrecht","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","MAN",1020
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","00MF","Hogeschool voor de Kunsten Utrecht","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VROUW",1287
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","00MF","Hogeschool voor de Kunsten Utrecht","TECHNIEK","n.v.t. (techniek)","MAN",350
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","00MF","Hogeschool voor de Kunsten Utrecht","TECHNIEK","n.v.t. (techniek)","VROUW",207
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","10IZ","Marnix Academie","ONDERWIJS","leraar basisonderwijs","MAN",331
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","10IZ","Marnix Academie","ONDERWIJS","leraar basisonderwijs","VROUW",1246
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","MAN",5854
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","VROUW",6141
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",506
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",1464
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","MAN",1515
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",5019
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ONDERWIJS","leraar basisonderwijs","MAN",296
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ONDERWIJS","leraar basisonderwijs","VROUW",988
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","MAN",1410
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","VROUW",2404
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","MAN",5243
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","VROUW",1983
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",46
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",66
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","MAN",10
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","VROUW",10
"2020","Utrecht","0344","Utrecht","reguliere inst.","master","00MF","Hogeschool voor de Kunsten Utrecht","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","MAN",5
"2020","Utrecht","0344","Utrecht","reguliere inst.","master","00MF","Hogeschool voor de Kunsten Utrecht","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","VROUW",23
"2020","Utrecht","0344","Utrecht","reguliere inst.","master","00MF","Hogeschool voor de Kunsten Utrecht","SECTOROVERSTIJGEND","sectoroverstijgend","MAN",20
"2020","Utrecht","0344","Utrecht","reguliere inst.","master","00MF","Hogeschool voor de Kunsten Utrecht","SECTOROVERSTIJGEND","sectoroverstijgend","VROUW",27
"2020","Utrecht","0344","Utrecht","reguliere inst.","master","00MF","Hogeschool voor de Kunsten Utrecht","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","MAN",84
"2020","Utrecht","0344","Utrecht","reguliere inst.","master","00MF","Hogeschool voor de Kunsten Utrecht","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","VROUW",121
"2020","Utrecht","0344","Utrecht","reguliere inst.","master","01VU","Christelijke Hogeschool Windesheim","ONDERWIJS","n.v.t. (onderwijs)","MAN",5
"2020","Utrecht","0344","Utrecht","reguliere inst.","master","01VU","Christelijke Hogeschool Windesheim","ONDERWIJS","n.v.t. (onderwijs)","VROUW",-1
"2020","Utrecht","0344","Utrecht","reguliere inst.","master","10IZ","Marnix Academie","ONDERWIJS","n.v.t. (onderwijs)","MAN",27
"2020","Utrecht","0344","Utrecht","reguliere inst.","master","10IZ","Marnix Academie","ONDERWIJS","n.v.t. (onderwijs)","VROUW",61
"2020","Utrecht","0344","Utrecht","reguliere inst.","master","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","MAN",29
"2020","Utrecht","0344","Utrecht","reguliere inst.","master","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","VROUW",38
"2020","Utrecht","0344","Utrecht","reguliere inst.","master","25DW","Hogeschool Utrecht","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",44
"2020","Utrecht","0344","Utrecht","reguliere inst.","master","25DW","Hogeschool Utrecht","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",83
"2020","Utrecht","0344","Utrecht","reguliere inst.","master","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","MAN",156
"2020","Utrecht","0344","Utrecht","reguliere inst.","master","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",530
"2020","Utrecht","0344","Utrecht","reguliere inst.","master","25DW","Hogeschool Utrecht","ONDERWIJS","lerarenopleidingen speciaal onderwijs","MAN",24
"2020","Utrecht","0344","Utrecht","reguliere inst.","master","25DW","Hogeschool Utrecht","ONDERWIJS","lerarenopleidingen speciaal onderwijs","VROUW",155
"2020","Utrecht","0344","Utrecht","reguliere inst.","master","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","MAN",-1
"2020","Utrecht","0344","Utrecht","reguliere inst.","master","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","VROUW",9
"2020","Utrecht","0344","Utrecht","reguliere inst.","master","25DW","Hogeschool Utrecht","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","MAN",319
"2020","Utrecht","0344","Utrecht","reguliere inst.","master","25DW","Hogeschool Utrecht","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","VROUW",360
"2020","Utrecht","0344","Utrecht","reguliere inst.","master","25DW","Hogeschool Utrecht","SECTOROVERSTIJGEND","sectoroverstijgend","MAN",39
"2020","Utrecht","0344","Utrecht","reguliere inst.","master","25DW","Hogeschool Utrecht","SECTOROVERSTIJGEND","sectoroverstijgend","VROUW",17
"2020","Utrecht","0344","Utrecht","reguliere inst.","master","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","MAN",50
"2020","Utrecht","0344","Utrecht","reguliere inst.","master","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","VROUW",19
"2020","Utrecht","0344","Utrecht","reguliere inst.","master","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","MAN",6
"2020","Utrecht","0344","Utrecht","reguliere inst.","master","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","VROUW",66
"2020","Utrecht","0344","Utrecht","reguliere inst.","master","30GB","Fontys Hogeschool","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","MAN",-1
"2020","Utrecht","0344","Utrecht","reguliere inst.","master","30GB","Fontys Hogeschool","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","VROUW",-1
"2020","Zeeland","0687","Middelburg","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","MAN",953
"2020","Zeeland","0687","Middelburg","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","VROUW",251
"2020","Zeeland","0687","Middelburg","reguliere inst.","master","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","MAN",29
"2020","Zeeland","0687","Middelburg","reguliere inst.","master","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","VROUW",5
"2020","Zeeland","0718","Vlissingen","reguliere inst.","associate degree","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","MAN",15
"2020","Zeeland","0718","Vlissingen","reguliere inst.","associate degree","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","VROUW",36
"2020","Zeeland","0718","Vlissingen","reguliere inst.","associate degree","21MI","HZ University of Applied Sciences","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",5
"2020","Zeeland","0718","Vlissingen","reguliere inst.","associate degree","21MI","HZ University of Applied Sciences","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",72
"2020","Zeeland","0718","Vlissingen","reguliere inst.","associate degree","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","MAN",41
"2020","Zeeland","0718","Vlissingen","reguliere inst.","associate degree","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","VROUW",7
"2020","Zeeland","0718","Vlissingen","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","MAN",615
"2020","Zeeland","0718","Vlissingen","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","VROUW",561
"2020","Zeeland","0718","Vlissingen","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",229
"2020","Zeeland","0718","Vlissingen","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",708
"2020","Zeeland","0718","Vlissingen","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","MAN",53
"2020","Zeeland","0718","Vlissingen","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",528
"2020","Zeeland","0718","Vlissingen","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","ONDERWIJS","leraar basisonderwijs","MAN",106
"2020","Zeeland","0718","Vlissingen","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","ONDERWIJS","leraar basisonderwijs","VROUW",238
"2020","Zeeland","0718","Vlissingen","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","MAN",332
"2020","Zeeland","0718","Vlissingen","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","VROUW",47
"2020","Zuid-Holland","0503","Delft","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","MAN",11
"2020","Zuid-Holland","0503","Delft","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","VROUW",-1
"2020","Zuid-Holland","0503","Delft","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","MAN",345
"2020","Zuid-Holland","0503","Delft","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","VROUW",320
"2020","Zuid-Holland","0503","Delft","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","TECHNIEK","n.v.t. (techniek)","MAN",614
"2020","Zuid-Holland","0503","Delft","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","TECHNIEK","n.v.t. (techniek)","VROUW",92
"2020","Zuid-Holland","0503","Delft","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","MAN",2337
"2020","Zuid-Holland","0503","Delft","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","VROUW",357
"2020","Zuid-Holland","0505","Dordrecht","reguliere inst.","associate degree","25BA","Christelijke Hogeschool Ede","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",28
"2020","Zuid-Holland","0505","Dordrecht","reguliere inst.","associate degree","25BA","Christelijke Hogeschool Ede","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",91
"2020","Zuid-Holland","0505","Dordrecht","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","MAN",101
"2020","Zuid-Holland","0505","Dordrecht","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","VROUW",355
"2020","Zuid-Holland","0513","Gouda","reguliere inst.","associate degree","15BK","Driestar educatief","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",13
"2020","Zuid-Holland","0513","Gouda","reguliere inst.","associate degree","15BK","Driestar educatief","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",105
"2020","Zuid-Holland","0513","Gouda","reguliere inst.","bachelor","15BK","Driestar educatief","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",5
"2020","Zuid-Holland","0513","Gouda","reguliere inst.","bachelor","15BK","Driestar educatief","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",92
"2020","Zuid-Holland","0513","Gouda","reguliere inst.","bachelor","15BK","Driestar educatief","ONDERWIJS","leraar basisonderwijs","MAN",214
"2020","Zuid-Holland","0513","Gouda","reguliere inst.","bachelor","15BK","Driestar educatief","ONDERWIJS","leraar basisonderwijs","VROUW",765
