"STUDIEJAAR","PROVINCIENAAM","GEMEENTENUMMER","GEMEENTENAAM","SOORT_INSTELLING","TYPE_HOGER_ONDERWIJS","INSTELLINGSCODE_ACTUEEL","INSTELLINGSNAAM_ACTUEEL","ONDERDEEL","SUBONDERDEEL","GESLACHT","AANTAL_INGESCHREVENEN"
"2020","Overijssel","0153","Enschede","reguliere inst.","associate degree","23AH","Saxion Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",5
"2020","Overijssel","0153","Enschede","reguliere inst.","associate degree","23AH","Saxion Hogeschool","ONDERWIJS","leraar basisonderwijs","MAN",-1
"2020","Overijssel","0153","Enschede","reguliere inst.","associate degree","23AH","Saxion Hogeschool","ONDERWIJS","leraar basisonderwijs","VROUW",45
"2020","Overijssel","0153","Enschede","reguliere inst.","associate degree","23AH","Saxion Hogeschool","TECHNIEK","n.v.t. (techniek)","MAN",17
"2020","Overijssel","0153","Enschede","reguliere inst.","associate degree","23AH","Saxion Hogeschool","TECHNIEK","n.v.t. (techniek)","VROUW",-1
"2020","Overijssel","0153","Enschede","reguliere inst.","bachelor","23AH","Saxion Hogeschool","ECONOMIE","n.v.t. (economie)","MAN",3632
"2020","Overijssel","0153","Enschede","reguliere inst.","bachelor","23AH","Saxion Hogeschool","ECONOMIE","n.v.t. (economie)","VROUW",2873
"2020","Overijssel","0153","Enschede","reguliere inst.","bachelor","23AH","Saxion Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",591
"2020","Overijssel","0153","Enschede","reguliere inst.","bachelor","23AH","Saxion Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",1700
"2020","Overijssel","0153","Enschede","reguliere inst.","bachelor","23AH","Saxion Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","MAN",786
"2020","Overijssel","0153","Enschede","reguliere inst.","bachelor","23AH","Saxion Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",1859
"2020","Overijssel","0153","Enschede","reguliere inst.","bachelor","23AH","Saxion Hogeschool","ONDERWIJS","leraar basisonderwijs","MAN",171
"2020","Overijssel","0153","Enschede","reguliere inst.","bachelor","23AH","Saxion Hogeschool","ONDERWIJS","leraar basisonderwijs","VROUW",412
"2020","Overijssel","0153","Enschede","reguliere inst.","bachelor","23AH","Saxion Hogeschool","TECHNIEK","n.v.t. (techniek)","MAN",4134
"2020","Overijssel","0153","Enschede","reguliere inst.","bachelor","23AH","Saxion Hogeschool","TECHNIEK","n.v.t. (techniek)","VROUW",1527
"2020","Overijssel","0153","Enschede","reguliere inst.","bachelor","27NF","ArtEZ","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","MAN",27
"2020","Overijssel","0153","Enschede","reguliere inst.","bachelor","27NF","ArtEZ","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","VROUW",30
"2020","Overijssel","0153","Enschede","reguliere inst.","bachelor","27NF","ArtEZ","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","MAN",268
"2020","Overijssel","0153","Enschede","reguliere inst.","bachelor","27NF","ArtEZ","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VROUW",303
"2020","Overijssel","0153","Enschede","reguliere inst.","master","01VU","Christelijke Hogeschool Windesheim","ONDERWIJS","lerarenopleidingen speciaal onderwijs","MAN",6
"2020","Overijssel","0153","Enschede","reguliere inst.","master","01VU","Christelijke Hogeschool Windesheim","ONDERWIJS","lerarenopleidingen speciaal onderwijs","VROUW",31
"2020","Overijssel","0153","Enschede","reguliere inst.","master","23AH","Saxion Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","MAN",21
"2020","Overijssel","0153","Enschede","reguliere inst.","master","23AH","Saxion Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",154
"2020","Overijssel","0153","Enschede","reguliere inst.","master","23AH","Saxion Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","MAN",19
"2020","Overijssel","0153","Enschede","reguliere inst.","master","23AH","Saxion Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","VROUW",24
"2020","Overijssel","0153","Enschede","reguliere inst.","master","23AH","Saxion Hogeschool","TECHNIEK","n.v.t. (techniek)","MAN",35
"2020","Overijssel","0153","Enschede","reguliere inst.","master","23AH","Saxion Hogeschool","TECHNIEK","n.v.t. (techniek)","VROUW",27
"2020","Overijssel","0153","Enschede","reguliere inst.","master","27NF","ArtEZ","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","MAN",8
"2020","Overijssel","0153","Enschede","reguliere inst.","master","27NF","ArtEZ","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","VROUW",18
"2020","Overijssel","0193","Zwolle","reguliere inst.","associate degree","00IC","Hogeschool KPZ","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",10
"2020","Overijssel","0193","Zwolle","reguliere inst.","associate degree","00IC","Hogeschool KPZ","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",195
"2020","Overijssel","0193","Zwolle","reguliere inst.","associate degree","01VU","Christelijke Hogeschool Windesheim","ECONOMIE","n.v.t. (economie)","MAN",211
"2020","Overijssel","0193","Zwolle","reguliere inst.","associate degree","01VU","Christelijke Hogeschool Windesheim","ECONOMIE","n.v.t. (economie)","VROUW",252
"2020","Overijssel","0193","Zwolle","reguliere inst.","associate degree","01VU","Christelijke Hogeschool Windesheim","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",117
"2020","Overijssel","0193","Zwolle","reguliere inst.","associate degree","01VU","Christelijke Hogeschool Windesheim","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",336
"2020","Overijssel","0193","Zwolle","reguliere inst.","associate degree","01VU","Christelijke Hogeschool Windesheim","ONDERWIJS","n.v.t. (onderwijs)","MAN",15
"2020","Overijssel","0193","Zwolle","reguliere inst.","associate degree","01VU","Christelijke Hogeschool Windesheim","ONDERWIJS","n.v.t. (onderwijs)","VROUW",-1
"2020","Overijssel","0193","Zwolle","reguliere inst.","associate degree","01VU","Christelijke Hogeschool Windesheim","TECHNIEK","n.v.t. (techniek)","MAN",133
"2020","Overijssel","0193","Zwolle","reguliere inst.","associate degree","01VU","Christelijke Hogeschool Windesheim","TECHNIEK","n.v.t. (techniek)","VROUW",8
"2020","Overijssel","0193","Zwolle","reguliere inst.","associate degree","27NF","ArtEZ","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","MAN",-1
"2020","Overijssel","0193","Zwolle","reguliere inst.","associate degree","27NF","ArtEZ","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VROUW",19
"2020","Overijssel","0193","Zwolle","reguliere inst.","bachelor","00IC","Hogeschool KPZ","ONDERWIJS","leraar basisonderwijs","MAN",177
"2020","Overijssel","0193","Zwolle","reguliere inst.","bachelor","00IC","Hogeschool KPZ","ONDERWIJS","leraar basisonderwijs","VROUW",608
"2020","Overijssel","0193","Zwolle","reguliere inst.","bachelor","01VU","Christelijke Hogeschool Windesheim","ECONOMIE","n.v.t. (economie)","MAN",3726
"2020","Overijssel","0193","Zwolle","reguliere inst.","bachelor","01VU","Christelijke Hogeschool Windesheim","ECONOMIE","n.v.t. (economie)","VROUW",2519
"2020","Overijssel","0193","Zwolle","reguliere inst.","bachelor","01VU","Christelijke Hogeschool Windesheim","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",707
"2020","Overijssel","0193","Zwolle","reguliere inst.","bachelor","01VU","Christelijke Hogeschool Windesheim","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",2050
"2020","Overijssel","0193","Zwolle","reguliere inst.","bachelor","01VU","Christelijke Hogeschool Windesheim","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","MAN",387
"2020","Overijssel","0193","Zwolle","reguliere inst.","bachelor","01VU","Christelijke Hogeschool Windesheim","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",1920
"2020","Overijssel","0193","Zwolle","reguliere inst.","bachelor","01VU","Christelijke Hogeschool Windesheim","ONDERWIJS","leraar basisonderwijs","MAN",213
"2020","Overijssel","0193","Zwolle","reguliere inst.","bachelor","01VU","Christelijke Hogeschool Windesheim","ONDERWIJS","leraar basisonderwijs","VROUW",510
"2020","Overijssel","0193","Zwolle","reguliere inst.","bachelor","01VU","Christelijke Hogeschool Windesheim","ONDERWIJS","n.v.t. (onderwijs)","MAN",1749
"2020","Overijssel","0193","Zwolle","reguliere inst.","bachelor","01VU","Christelijke Hogeschool Windesheim","ONDERWIJS","n.v.t. (onderwijs)","VROUW",1515
"2020","Overijssel","0193","Zwolle","reguliere inst.","bachelor","01VU","Christelijke Hogeschool Windesheim","SECTOROVERSTIJGEND","sectoroverstijgend","MAN",68
"2020","Overijssel","0193","Zwolle","reguliere inst.","bachelor","01VU","Christelijke Hogeschool Windesheim","SECTOROVERSTIJGEND","sectoroverstijgend","VROUW",201
"2020","Overijssel","0193","Zwolle","reguliere inst.","bachelor","01VU","Christelijke Hogeschool Windesheim","TECHNIEK","n.v.t. (techniek)","MAN",3983
"2020","Overijssel","0193","Zwolle","reguliere inst.","bachelor","01VU","Christelijke Hogeschool Windesheim","TECHNIEK","n.v.t. (techniek)","VROUW",484
"2020","Overijssel","0193","Zwolle","reguliere inst.","bachelor","22HH","Hogeschool Viaa","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",133
"2020","Overijssel","0193","Zwolle","reguliere inst.","bachelor","22HH","Hogeschool Viaa","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",408
"2020","Overijssel","0193","Zwolle","reguliere inst.","bachelor","22HH","Hogeschool Viaa","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","MAN",70
"2020","Overijssel","0193","Zwolle","reguliere inst.","bachelor","22HH","Hogeschool Viaa","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",656
"2020","Overijssel","0193","Zwolle","reguliere inst.","bachelor","22HH","Hogeschool Viaa","ONDERWIJS","leraar basisonderwijs","MAN",150
"2020","Overijssel","0193","Zwolle","reguliere inst.","bachelor","22HH","Hogeschool Viaa","ONDERWIJS","leraar basisonderwijs","VROUW",450
"2020","Overijssel","0193","Zwolle","reguliere inst.","bachelor","27NF","ArtEZ","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","MAN",95
"2020","Overijssel","0193","Zwolle","reguliere inst.","bachelor","27NF","ArtEZ","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","VROUW",226
"2020","Overijssel","0193","Zwolle","reguliere inst.","bachelor","27NF","ArtEZ","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","MAN",168
"2020","Overijssel","0193","Zwolle","reguliere inst.","bachelor","27NF","ArtEZ","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VROUW",353
"2020","Overijssel","0193","Zwolle","reguliere inst.","master","01VU","Christelijke Hogeschool Windesheim","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",12
"2020","Overijssel","0193","Zwolle","reguliere inst.","master","01VU","Christelijke Hogeschool Windesheim","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",9
"2020","Overijssel","0193","Zwolle","reguliere inst.","master","01VU","Christelijke Hogeschool Windesheim","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","MAN",17
"2020","Overijssel","0193","Zwolle","reguliere inst.","master","01VU","Christelijke Hogeschool Windesheim","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",32
"2020","Overijssel","0193","Zwolle","reguliere inst.","master","01VU","Christelijke Hogeschool Windesheim","ONDERWIJS","lerarenopleidingen speciaal onderwijs","MAN",22
"2020","Overijssel","0193","Zwolle","reguliere inst.","master","01VU","Christelijke Hogeschool Windesheim","ONDERWIJS","lerarenopleidingen speciaal onderwijs","VROUW",103
"2020","Overijssel","0193","Zwolle","reguliere inst.","master","01VU","Christelijke Hogeschool Windesheim","ONDERWIJS","n.v.t. (onderwijs)","MAN",25
"2020","Overijssel","0193","Zwolle","reguliere inst.","master","01VU","Christelijke Hogeschool Windesheim","ONDERWIJS","n.v.t. (onderwijs)","VROUW",33
"2020","Overijssel","0193","Zwolle","reguliere inst.","master","01VU","Christelijke Hogeschool Windesheim","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","MAN",6
"2020","Overijssel","0193","Zwolle","reguliere inst.","master","01VU","Christelijke Hogeschool Windesheim","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","VROUW",10
"2020","Overijssel","0193","Zwolle","reguliere inst.","master","22HH","Hogeschool Viaa","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",5
"2020","Overijssel","0193","Zwolle","reguliere inst.","master","22HH","Hogeschool Viaa","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",14
"2020","Overijssel","0193","Zwolle","reguliere inst.","master","27NF","ArtEZ","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","MAN",5
"2020","Overijssel","0193","Zwolle","reguliere inst.","master","27NF","ArtEZ","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","VROUW",23
"2020","Overijssel","0193","Zwolle","reguliere inst.","master","27NF","ArtEZ","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","MAN",17
"2020","Overijssel","0193","Zwolle","reguliere inst.","master","27NF","ArtEZ","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","VROUW",8
"2020","Utrecht","0307","Amersfoort","reguliere inst.","associate degree","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","MAN",157
"2020","Utrecht","0307","Amersfoort","reguliere inst.","associate degree","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","VROUW",227
"2020","Utrecht","0307","Amersfoort","reguliere inst.","associate degree","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","MAN",144
"2020","Utrecht","0307","Amersfoort","reguliere inst.","associate degree","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","VROUW",24
"2020","Utrecht","0307","Amersfoort","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","MAN",281
"2020","Utrecht","0307","Amersfoort","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","VROUW",144
"2020","Utrecht","0307","Amersfoort","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",55
"2020","Utrecht","0307","Amersfoort","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",800
"2020","Utrecht","0307","Amersfoort","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","MAN",38
"2020","Utrecht","0307","Amersfoort","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",241
"2020","Utrecht","0307","Amersfoort","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ONDERWIJS","leraar basisonderwijs","MAN",48
"2020","Utrecht","0307","Amersfoort","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ONDERWIJS","leraar basisonderwijs","VROUW",91
"2020","Utrecht","0307","Amersfoort","reguliere inst.","master","25DW","Hogeschool Utrecht","GEDRAG_EN_MAATSCHAPPIJ","hogere kaderopleiding pedagogiek","MAN",12
"2020","Utrecht","0307","Amersfoort","reguliere inst.","master","25DW","Hogeschool Utrecht","GEDRAG_EN_MAATSCHAPPIJ","hogere kaderopleiding pedagogiek","VROUW",145
"2020","Utrecht","0344","Utrecht","reguliere inst.","associate degree","00MF","Hogeschool voor de Kunsten Utrecht","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","MAN",25
"2020","Utrecht","0344","Utrecht","reguliere inst.","associate degree","00MF","Hogeschool voor de Kunsten Utrecht","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VROUW",45
"2020","Utrecht","0344","Utrecht","reguliere inst.","associate degree","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","MAN",-1
"2020","Utrecht","0344","Utrecht","reguliere inst.","associate degree","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","VROUW",28
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","00MF","Hogeschool voor de Kunsten Utrecht","ECONOMIE","n.v.t. (economie)","MAN",196
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","00MF","Hogeschool voor de Kunsten Utrecht","ECONOMIE","n.v.t. (economie)","VROUW",492
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","00MF","Hogeschool voor de Kunsten Utrecht","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","MAN",92
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","00MF","Hogeschool voor de Kunsten Utrecht","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","VROUW",257
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","00MF","Hogeschool voor de Kunsten Utrecht","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","MAN",1008
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","00MF","Hogeschool voor de Kunsten Utrecht","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VROUW",1268
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","00MF","Hogeschool voor de Kunsten Utrecht","TECHNIEK","n.v.t. (techniek)","MAN",348
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","00MF","Hogeschool voor de Kunsten Utrecht","TECHNIEK","n.v.t. (techniek)","VROUW",206
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","10IZ","Marnix Academie","ONDERWIJS","leraar basisonderwijs","MAN",331
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","10IZ","Marnix Academie","ONDERWIJS","leraar basisonderwijs","VROUW",1241
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","MAN",5637
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","VROUW",5802
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",474
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",1320
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","MAN",1482
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",4903
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ONDERWIJS","leraar basisonderwijs","MAN",231
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ONDERWIJS","leraar basisonderwijs","VROUW",711
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","MAN",1289
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","VROUW",2080
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","MAN",5135
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","VROUW",1940
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",39
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",65
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","MAN",10
"2020","Utrecht","0344","Utrecht","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","VROUW",10
